time,open,high,low,close,Volume,Volume MA
1692695580,365.49,365.49,365.4,365.4,1000,804.95
1692695640,365.38,365.41,365.38,365.41,400,813
1692695700,365.41,365.42,365.39,365.41,2479,901.95
1692695760,365.44,365.45,365.39,365.39,1500,971.95
1692695820,365.4,365.4,365.4,365.4,133,958.6
1692695880,365.44,365.44,365.39,365.39,1799,1023.55
1692695940,365.41,365.46,365.41,365.46,400,1038.55
1692696000,365.46,365.46,365.39,365.39,800,1040.05
1692696060,365.45,365.49,365.45,365.49,660,930.05
1692696180,365.5,365.5,365.5,365.5,100,903.55
1692696240,365.64,365.68,365.64,365.68,400,848.55
1692696300,365.7,365.7,365.67,365.67,2300,948.05
1692696360,365.65,365.65,365.58,365.58,1710,968.25
1692696480,365.65,365.65,365.65,365.65,300,964
1692696540,365.64,365.64,365.64,365.64,100,963.5
1692696600,365.67,365.67,365.67,365.67,100,948.5
1692696660,365.71,365.71,365.71,365.71,100,898.5
1692696720,365.71,365.71,365.7,365.7,1400,938.5
1692696840,365.71,365.73,365.7,365.73,525,949.75
1692696900,365.7,365.7,365.7,365.7,525,836.55
1692697020,365.71,365.71,365.71,365.71,128,792.95
1692697140,365.77,365.77,365.77,365.77,100,777.95
1692697200,365.8,365.8,365.8,365.8,1040,706
1692697260,365.88,365.94,365.88,365.94,600,661
1692697320,365.92,365.92,365.88,365.88,1200,714.35
1692697440,365.93,365.98,365.93,365.95,733,661.05
1692697560,365.96,365.98,365.96,365.98,300,656.05
1692697680,366.05,366.05,366.03,366.04,550,643.55
1692697740,366.04,366.1,366.04,366.08,1211,671.1
1692697860,366.06,366.1,366.06,366.1,385,685.35
1692697920,366.1,366.1,366.08,366.08,622,696.45
1692697980,366.05,366.05,365.95,365.95,2300,696.45
1692698040,365.96,365.96,365.96,365.96,700,645.95
1692698100,365.92,365.92,365.92,365.92,215,641.7
1692698160,365.91,365.91,365.91,365.91,100,641.7
1692698220,365.9,365.9,365.87,365.87,1350,704.2
1692698280,365.86,365.86,365.83,365.84,400,719.2
1692698340,365.92,366,365.92,365.98,2283,763.35
1692698400,365.94,365.98,365.94,365.98,500,762.1
1692698460,365.96,366.02,365.95,366.02,1664,819.05
1692698520,366.04,366.04,366.04,366.04,600,842.65
1692698580,366.01,366.01,366.01,366.01,500,862.65
1692698640,365.95,365.95,365.95,365.95,700,845.65
1692698700,365.97,365.99,365.97,365.99,4400,1035.65
1692698880,365.97,366.1,365.97,366.1,1240,1037.65
1692698940,366.06,366.06,366.06,366.06,100,1006
1692699000,366.07,366.07,366.07,366.07,100,996
1692699060,366.05,366.07,366.05,366.06,1000,1018.5
1692699120,366.05,366.05,366.05,366.05,500,982.95
1692699180,366.01,366.02,366.01,366.02,600,993.7
1692699240,365.98,365.98,365.98,365.98,200,972.6
1692699300,365.98,366.04,365.98,366.02,1000,907.6
1692699360,366.04,366.04,366.04,366.04,100,877.6
1692699420,366.04,366.04,366.04,366.04,200,876.85
1692699480,366.04,366.04,366.04,366.04,100,876.85
1692699600,366.07,366.08,366.07,366.07,3000,959.35
1692699780,366.12,366.12,366.1,366.1,200,949.35
1692699960,366.08,366.08,366.08,366.08,200,845.2
1692700020,366.06,366.09,366.06,366.09,1450,892.7
1692700080,366.08,366.08,366.04,366.04,2293,924.15
1692700200,366.08,366.1,366.07,366.1,700,929.15
1692700320,366.11,366.19,366.11,366.17,1100,959.15
1692700380,366.15,366.15,366.1,366.1,400,944.15
1692700440,366.14,366.14,366.13,366.13,660,757.15
1692700500,366.11,366.11,366.11,366.11,500,720.15
1692700560,366.03,366.03,365.93,365.93,500,740.15
1692700680,365.98,366,365.98,366,3283,899.3
1692700740,366,366,365.99,366,1100,904.3
1692700800,366.11,366.11,366.11,366.11,200,889.3
1692700860,366.12,366.12,366.12,366.12,100,864.3
1692700920,366.18,366.23,366.18,366.2,1336,921.1
1692700980,366.17,366.23,366.17,366.22,3294,1035.8
1692701040,366.19,366.19,366.15,366.15,2400,1150.8
1692701100,366.13,366.13,366.06,366.06,1700,1225.8
1692701160,366.03,366.03,366.03,366.03,400,1240.8
1692701220,365.93,365.93,365.9,365.92,15492,1865.4
1692701280,365.88,365.91,365.85,365.86,28699,3290.35
1692701340,365.84,365.89,365.83,365.86,4076,3484.15
1692701400,365.85,365.85,365.81,365.81,1700,3496.65
1692701460,365.84,365.87,365.77,365.79,2673,3515.65
1692701520,365.79,365.83,365.79,365.82,1100,3535.65
1692701580,365.82,365.86,365.81,365.86,1416,3551.45
1692701640,365.84,365.85,365.81,365.81,1150,3588.95
1692701700,365.84,365.84,365.84,365.84,200,3565.95
1692701760,365.8,365.86,365.8,365.86,1445,3613.2
1692701820,365.86,365.96,365.86,365.96,2498,3713.1
1692701880,365.95,365.98,365.95,365.98,1246,3611.25
1692701940,365.97,365.97,365.86,365.86,989,3605.7
1692702000,365.9,365.93,365.85,365.93,2872,3739.3
1692702060,365.93,365.95,365.9,365.9,550,3761.8
1692702120,365.87,365.9,365.81,365.81,1352,3762.6
1692702180,365.81,365.81,365.75,365.78,3540,3774.9
1692702240,365.78,365.86,365.76,365.86,6200,3964.9
1692702300,365.86,365.87,365.85,365.87,900,3924.9
1692702360,365.9,365.94,365.9,365.9,3142,4062
1692702420,365.88,365.88,365.85,365.86,1700,3372.4
1692702480,365.83,365.84,365.81,365.83,1500,2012.45
1692702540,365.8,365.8,365.67,365.67,3100,1963.65
1692702600,365.67,365.7,365.67,365.7,1500,1953.65
1692702660,365.7,365.75,365.63,365.75,5900,2115
1692702720,365.801,365.801,365.77,365.8,2126,2166.3
1692702780,365.85,365.88,365.81,365.88,4160,2303.5
1692702840,365.89,365.9,365.86,365.9,2600,2376
1692702900,365.89,365.95,365.89,365.94,6563,2694.15
1692702960,365.89,365.89,365.8,365.85,1111,2677.45
1692703020,365.86,366,365.86,366,3413,2723.2
1692703080,366.04,366.1,366.04,366.1,2000,2760.9
1692703140,366.16,366.24,366.16,366.2,8493,3136.1
1692703200,366.25,366.27,366.25,366.27,2085,3096.75
1692703260,366.25,366.3,366.22,366.3,5464,3342.45
1692703320,366.3,366.3,366.261,366.3,1600,3354.85
1692703380,366.35,366.35,366.26,366.27,3000,3327.85
1692703440,366.39,366.41,366.34,366.36,2372,3136.45
1692703500,366.35,366.39,366.31,366.39,2806,3231.75
1692703560,366.36,366.36,366.32,366.32,400,3094.65
1692703620,366.34,366.36,366.34,366.36,400,3029.65
1692703680,366.3,366.34,366.25,366.3,2470,3078.15
1692703740,366.3,366.3,366.28,366.28,1000,2973.15
1692703800,366.32,366.45,366.32,366.44,4133,3104.8
1692703920,366.43,366.47,366.43,366.47,2676,2943.6
1692703980,366.43,366.43,366.36,366.36,4100,3042.3
1692704040,366.37,366.37,366.37,366.37,1400,2904.3
1692704100,366.43,366.43,366.33,366.33,1376,2843.1
1692704160,366.35,366.35,366.319,366.32,3465,2688.2
1692704220,366.33,366.44,366.33,366.44,750,2670.15
1692704280,366.37,366.55,366.37,366.5,4966,2747.8
1692704340,366.47,366.47,366.47,366.47,490,2672.3
1692704400,366.56,366.58,366.55,366.55,1250,2310.15
1692704460,366.59,366.62,366.59,366.62,1396,2275.7
1692704520,366.58,366.63,366.58,366.63,700,2037.5
1692704580,366.65,366.7,366.65,366.7,1003,2007.65
1692704640,366.71,366.71,366.67,366.67,7573,2236.3
1692704700,366.69,366.71,366.69,366.71,475,2141.45
1692704760,366.709,366.71,366.69,366.71,1109,2056.6
1692704820,366.72,366.85,366.72,366.79,4601,2266.65
1692704880,366.81,366.83,366.76,366.83,2275,2360.4
1692704940,366.86,366.86,366.81,366.82,700,2271.9
1692705000,366.73,366.749,366.73,366.749,1098,2276.8
1692705060,366.74,366.75,366.74,366.75,1100,2125.15
1692705120,366.75,366.8,366.72,366.79,5370,2259.85
1692705180,366.83,366.88,366.76,366.82,6263,2368
1692705240,366.76,366.76,366.71,366.73,1400,2368
1692705300,366.72,366.73,366.64,366.69,5876,2593
1692705360,366.7,366.7,366.65,366.69,1725,2506
1692705420,366.71,366.75,366.71,366.75,2868,2611.9
1692705480,366.74,366.75,366.74,366.75,310,2379.1
1692705540,366.73,366.75,366.67,366.7,1090,2409.1
1692705600,365.9311,366.85,365.4604,366.72,53106,5001.9
1692705660,363.35,366.77,363.26,365.25,11234,5493.8
1692705720,363.44,366.78,363.26,364.54,5241,5720.85
1692705780,363.38,366.78,363.33,366.78,13688,6355.1
1692705840,366.78,366.83,366.78,366.8,3420,6147.45
1692705900,366.82,366.98,366.78,366.98,10032,6625.3
1692705960,366.94,367.01,366.91,367,9399,7039.8
1692706020,366.99,367.04,366.9,366.9,6150,7117.25
1692706080,366.97,367.02,366.97,366.99,3642,7185.6
1692706140,367.01,367.01,366.95,367,10812,7691.2
1692706200,366.95,367.02,366.95,367.01,3200,7796.3
1692706260,367.02,367.05,367.02,367.02,2650,7873.8
1692706320,367.03,367.03,366.91,366.91,8000,8005.3
1692706380,366.9,366.91,366.86,366.91,3459,7865.1
1692706440,366.95,366.97,366.85,366.86,2140,7902.1
1692706500,366.86,366.86,366.84,366.84,1800,7698.3
1692706560,366.78,366.78,366.76,366.76,900,7657.05
1692706620,366.8,366.86,366.76,366.82,26626,8844.95
1692706680,366.81,366.81,366.75,366.75,3366,8997.75
1692706740,366.78,366.78,366.78,366.78,200,8953.25
1692706800,366.86,366.88,366.81,366.85,4100,6502.95
1692706860,366.85,366.85,366.82,366.82,1100,5996.25
1692706920,366.84,366.84,366.72,366.72,4600,5964.2
1692706980,366.75,366.75,366.67,366.72,2800,5419.8
1692707040,366.7,366.77,366.69,366.75,8270,5662.3
1692707100,366.7504,366.76,366.73,366.75,1600,5240.7
1692707160,366.72,366.78,366.71,366.77,1236,4832.55
1692707220,366.8,366.8,366.8,366.8,1000,4575.05
1692707280,366.76,366.76,366.69,366.69,626,4424.25
1692707340,366.67,366.8,366.67,366.79,2361,4001.7
1692707400,366.8,367.04,366.8,367,60421,6862.75
1692707460,366.98,367.15,366.98,367.05,15847,7522.6
1692707520,367.07,367.11,367.06,367.1,1540,7199.6
1692707580,367.1,367.1,366.95,366.97,9271,7490.2
1692707640,366.97,366.97,366.93,366.93,1700,7468.2
1692707700,366.94,366.94,366.9,366.92,3906,7573.5
1692707760,367,367.01,366.86,366.88,3172,7687.1
1692707820,366.919,366.93,366.91,366.91,2036,6457.6
1692707880,366.88,366.93,366.78,366.86,10439,6811.25
1692707940,366.9,366.95,366.87,366.87,3300,6966.25
1692708000,366.89,366.92,366.81,366.82,5703,7046.4
1692708060,366.74,366.771,366.74,366.74,1159,7049.35
1692708120,366.8,366.82,366.71,366.71,1400,6889.35
1692708180,366.71,366.75,366.62,366.7,24825,7990.6
1692708240,366.7,366.7,366.58,366.58,5160,7835.1
1692708300,366.56,366.63,366.52,366.54,9397,8224.95
1692708360,366.52,366.6,366.52,366.56,8648,8595.55
1692708420,366.59,366.59,366.54,366.55,1050,8598.05
1692708480,366.59,366.66,366.59,366.65,3447,8739.1
1692708540,366.62,366.63,366.62,366.62,6030,8922.55
1692708600,366.649,366.77,366.649,366.74,15671,6685.05
1692708660,366.72,366.72,366.6,366.61,2124,5998.9
1692708720,366.63,366.63,366.51,366.51,6351,6239.45
1692708780,366.53,366.6,366.48,366.58,5241,6037.95
1692708840,366.6,366.6,366.5,366.5,4465,6176.2
1692708900,366.52,366.52,366.42,366.42,6282,6295
1692708960,366.43,366.48,366.42,366.48,4500,6361.4
1692709020,366.52,366.59,366.5,366.59,3232,6421.2
1692709080,366.5799,366.5799,366.53,366.55,2935,6046
1692709140,366.47,366.5,366.42,366.42,7712,6266.6
1692709200,366.42,366.52,366.41,366.52,8553,6409.1
1692709260,366.46,366.46,366.4,366.45,5115,6606.9
1692709320,366.44,366.44,364.22,366.4,11950,7134.4
1692709380,366.42,366.44,366.42,366.42,1000,5943.15
1692709440,366.45,366.57,366.42,366.57,6400,6005.15
1692709500,366.59,366.6,366.48,366.52,14207,6245.65
1692709560,366.53,366.53,366.4,366.41,2414,5933.95
1692709620,366.42,366.45,366.37,366.43,12565,6509.7
1692709680,366.49,366.52,366.43,366.49,8226,6748.65
1692709740,366.52,366.54,366.42,366.43,1015,6497.9
1692709800,366.45,366.49,366.42,366.42,1646,5796.65
1692709860,366.43,366.47,366.43,366.46,1038,5742.35
1692709920,366.49,366.49,366.42,366.43,8568,5853.2
1692709980,366.44,366.48,366.4,366.4,6813,5931.8
1692710040,366.4,366.43,366.38,366.41,3924,5904.75
1692710100,366.38,366.38,366.3,366.3,6659,5923.6
1692710160,366.28,366.36,366.26,366.35,12647,6330.95
1692710220,366.35,366.44,366.32,366.44,3353,6337
1692710280,366.46,366.5,366.46,366.47,8313,6605.9
1692710340,366.47,366.49,366.44,366.48,2184,6329.5
1692710400,366.47,366.54,366.45,366.51,14202,6611.95
1692710460,366.51,366.62,366.49,366.62,3489,6530.65
1692710520,366.63,366.66,366.6,366.65,9500,6408.15
1692710580,366.58,366.58,366.46,366.46,2136,6464.95
1692710640,366.45,366.46,366.42,366.44,1400,6214.95
1692710700,366.5,366.54,366.49,366.529,884,5548.8
1692710760,366.52,366.52,366.43,366.45,2554,5555.8
1692710820,366.44,366.49,366.39,366.39,3811,5118.1
1692710880,366.37,366.41,366.36,366.36,1715,4792.55
1692710940,366.4,366.57,366.4,366.5,11998,5341.7
1692711000,366.55,366.56,365.92,366.07,524039,31461.35
1692711060,366.06,366.18,365.86,366.16,218007,42309.8
1692711120,366.2,366.36,365.88,365.8916,194146,51588.7
1692711180,365.92,366.31,365.89,366.21,122661,57381.1
1692711240,366.22,366.47,366.19,366.2,155393,64954.55
1692711300,366.215,366.215,365.7499,365.7499,175163,73379.75
1692711360,365.76,365.82,365.4,365.4,183488,81921.8
1692711420,365.4,365.48,365.15,365.28,213109,92409.6
1692711480,365.235,365.39,365.095,365.13,163297,100158.8
1692711540,365.12,365.39,365.12,365.2,139628,107031
1692711600,365.2,365.21,364.85,364.8999,147967,113719.25
1692711660,364.895,365.08,364.74,365.07,170348,122062.2
1692711720,365.07,365.13,364.91,365.05,118832,127528.8
1692711780,365.08,365.285,365.04,365.22,171806,136012.3
1692711840,365.21,365.46,365.19,365.38,118884,141886.5
1692711900,365.38,365.58,365.21,365.28,188087,151246.65
1692711960,365.285,365.405,365.13,365.25,96346,155936.25
1692712020,365.26,365.72,365.26,365.63,103612,160926.3
1692712080,365.62,365.63,365.17,365.202,153509,168516
1692712140,365.195,365.4725,365.17,365.18,130135,174422.85
1692712200,365.18,365.32,364.97,365.1,152183,155830.05
1692712260,365.1,365.35,365.1,365.31,84625,149160.95
1692712320,365.32,365.32,365.05,365.12,82228,143565.05
1692712380,365.12,365.25,364.78,364.87,128000,143832
1692712440,364.88,364.88,364.53,364.69,162790,144201.85
1692712500,364.67,364.68,364.38,364.43,152739,143080.65
1692712560,364.435,364.665,364.39,364.51,175439,142678.2
1692712620,364.51,364.598,364.42,364.495,117297,137887.6
1692712680,364.4901,364.59,364.3,364.3599,142350,136840.25
1692712740,364.35,364.48,364.25,364.41,98623,134790
1692712800,364.41,364.6,364.3,364.53,187227,136753
1692712860,364.52,364.5989,364.4,364.4599,87817,132626.45
1692712920,364.4713,364.59,364.39,364.44,99752,131672.45
1692712980,364.4405,364.76,364.43,364.7599,105430,128353.65
1692713040,364.7421,364.82,364.67,364.79,101955,127507.2
1692713100,364.79,364.83,364.65,364.69,95666,122886.15
1692713160,364.68,364.99,364.6601,364.9793,89819,122559.8
1692713220,364.96,365.17,364.945,365.0701,86089,121683.65
1692713280,365.06,365.0708,364.68,364.71,139509,120983.65
1692713340,364.7,364.8,364.59,364.63,71623,118058.05
1692713400,364.625,364.83,364.58,364.79,87737,114835.75
1692713460,364.81,365.16,364.81,365.07,115998,116404.4
1692713520,365.1,365.39,365.04,365.3799,116464,118116.2
1692713580,365.36,365.6,365.34,365.51,92047,116318.55
1692713640,365.495,365.53,365.3103,365.38,95631,112960.6
1692713700,365.38,365.65,365.35,365.65,79509,109299.1
1692713760,365.65,365.7,365.22,365.2397,136339,107344.1
1692713820,365.25,365.285,365.0111,365.16,116937,107326.1
1692713880,365.15,365.37,365.07,365.28,88833,104650.25
1692713940,365.29,365.458,365.23,365.41,78316,103634.9
1692714000,365.415,365.4191,365.235,365.38,60710,97309.05
1692714060,365.3939,365.7,365.3939,365.49,108748,98355.6
1692714120,365.48,365.5,364.79,364.85,106562,98696.1
1692714180,364.81,364.8873,364.67,364.79,89293,97889.25
1692714240,364.7902,364.9499,364.69,364.71,101678,97875.4
1692714300,364.74,365.03,364.74,364.83,74081,96796.15
1692714360,364.81,364.87,364.6138,364.65,79781,96294.25
1692714420,364.65,364.71,364.44,364.55,112726,97626.1
1692714480,364.57,364.73,364.4806,364.65,43024,92801.85
1692714540,364.64,364.69,364.52,364.59,31289,90785.15
1692714600,364.6001,364.6001,364.41,364.475,121355,92466.05
1692714660,364.4796,364.4796,364.01,364.06,219170,97624.65
1692714720,364.05,364.19,363.98,364.08,97940,96698.45
1692714780,364.05,364.07,363.76,363.7999,175093,100850.75
1692714840,363.8,363.8299,363.58,363.73,164255,104281.95
1692714900,363.74,363.84,363.68,363.705,129240,106768.5
1692714960,363.72,363.98,363.61,363.98,186532,109278.15
1692715020,363.9654,364.18,363.95,364.16,102475,108555.05
1692715080,364.17,364.28,364.07,364.14,69844,107605.6
1692715140,364.15,364.25,364.11,364.17,51953,106287.45
1692715200,364.18,364.24,363.965,364,87882,107646.05
1692715260,363.97,364.075,363.94,364.065,81913,106304.3
1692715320,364.08,364.4,364.08,364.125,101723,106062.35
1692715380,364.11,364.1701,363.93,364.1295,47011,103948.25
1692715440,364.15,364.3192,364.1401,364.2851,51631,101445.9
1692715500,364.27,364.34,364.051,364.1,40185,99751.1
1692715560,364.13,364.605,364.12,364.55,96834,100603.75
1692715620,364.52,364.61,364.4209,364.47,53605,97647.7
1692715680,364.49,364.5,364.305,364.45,67769,98884.95
1692715740,364.41,364.4866,364.28,364.47,63388,100489.9
1692715800,364.48,364.49,364.3501,364.45,56315,97237.9
1692715860,364.45,364.69,364.43,364.5926,122401,92399.45
1692715920,364.6,364.84,364.52,364.84,104636,92734.25
1692715980,364.84,365.11,364.7699,365.03,77951,87877.15
1692716040,365.029,365.2412,364.99,365.22,60426,82685.7
1692716100,365.23,365.38,365.21,365.28,83174,80382.4
1692716160,365.29,365.5,365.2806,365.4916,53911,73751.35
1692716220,365.4801,365.54,365.4301,365.47,49376,71096.4
1692716280,365.48,365.5201,365.33,365.4,119348,73571.6
1692716340,365.4099,365.57,365.4,365.465,54487,73698.3
1692716400,365.47,365.6,365.411,365.43,58737,72241.05
1692716460,365.44,365.65,365.41,365.6363,67880,71539.4
1692716520,365.645,365.6585,365.31,365.42,130816,72994.05
1692716580,365.44,365.514,365.32,365.47,50970,73192
1692716640,365.46,365.49,365.25,365.32,51620,73191.45
1692716700,365.34,365.37,364.94,365.0488,80003,75182.35
1692716760,365.05,365.165,364.9,365.15,64118,73546.55
1692716820,365.15,365.2109,364.972,365.01,35593,72645.95
1692716880,365.01,365.16,364.83,364.91,31085,70811.75
1692716940,364.95,365.02,364.93,364.97,46187,69951.7
1692717000,364.96,365.05,364.9,364.9391,37329,69002.4
1692717060,364.935,365.21,364.8,365.2,117212,68742.95
1692717120,365.19,365.54,365.16,365.51,116642,69343.25
1692717180,365.505,365.51,365.16,365.17,64203,68655.85
1692717240,365.1699,365.1699,364.71,364.72,104394,70854.25
1692717300,364.72,364.77,364.47,364.63,102534,71822.25
1692717360,364.64,364.77,364.6224,364.7,60783,72165.85
1692717420,364.67,364.94,364.67,364.9217,48829,72138.5
1692717480,364.92,365.0482,364.85,365.0482,43319,68337.05
1692717540,365.03,365.0494,364.87,364.87,38104,67517.9
1692717600,364.88,365.0894,364.8702,365.08,32401,66201.1
1692717660,365.09,365.269,364.94,365.18,49785,65296.35
1692717720,365.16,365.38,365.1513,365.35,46832,61097.15
1692717780,365.36,365.4,365.27,365.32,30348,60066.05
1692717840,365.315,365.3201,364.95,365.0472,85735,61771.8
1692717900,365.05,365.06,364.78,364.82,66980,61120.65
1692717960,364.83,365.17,364.805,365.1321,50225,60426
1692718020,365.1499,365.2099,365.07,365.08,46572,60974.95
1692718080,365.07,365.1292,364.83,364.86,38907,61366.05
1692718140,364.87,364.899,364.74,364.81,37394,60926.4
1692718200,364.82,364.94,364.631,364.74,41338,61126.85
1692718260,364.745,365.185,364.7399,365.1,57564,58144.45
1692718320,365.0904,365.0904,364.84,364.92,39218,54273.25
1692718380,364.925,364.965,364.75,364.79,37097,52917.95
1692718440,364.775,364.98,364.76,364.969,40790,49737.75
1692718500,364.975,365,364.9127,364.92,51363,47179.2
1692718560,364.91,364.99,364.86,364.86,35881,45934.1
1692718620,364.86,365.07,364.72,365.04,102919,48638.6
1692718680,365,365.1496,365,365.09,52648,49105.05
1692718740,365.085,365.1,364.44,364.4412,298669,62133.3
1692718800,364.45,364.605,364.372,364.52,106136,65820.05
1692718860,364.51,364.67,364.5,364.6302,52978,65979.7
1692718920,364.59,364.61,364.4,364.48,34096,65342.9
1692718980,364.46,364.6,364.41,364.535,26571,65154.05
1692719040,364.55,364.67,364.27,364.315,78933,64813.95
1692719100,364.32,364.4,364.2501,364.38,45643,63747.1
1692719160,364.39,364.555,364.39,364.5,40004,63236.05
1692719220,364.49,364.5495,364.4501,364.48,31723,62493.6
1692719280,364.4701,364.62,364.4,364.46,42767,62686.6
1692719340,364.45,364.5999,364.45,364.58,56764,63655.1
1692719400,364.6,364.6224,364.4,364.4,38243,63500.35
1692719460,364.4212,364.4212,364.17,364.24,80742,64659.25
1692719520,364.23,364.25,363.81,363.8501,109635,68180.1
1692719580,363.86,364.09,363.84,363.93,84457,70548.1
1692719640,363.94,364,363.71,363.785,115294,74273.3
1692719700,363.76,363.84,363.65,363.84,61861,74798.2
1692719760,363.8401,363.8401,363.735,363.74,36196,74813.95
1692719820,363.73,363.84,363.725,363.77,56909,72513.45
1692719880,363.765,364.03,363.76,364.0126,67608,73261.45
1692719940,363.99,364,363.812,363.94,43247,60490.35
1692720000,363.9494,364.05,363.8201,363.97,78253,59096.2
1692720060,363.975,364.03,363.8,363.8,78483,60371.45
1692720120,363.7901,364,363.7501,363.9895,33719,60352.6
1692720180,363.98,364.05,363.7899,363.8579,52256,61636.85
1692720240,363.845,363.845,363.69,363.76,52486,60314.5
1692720300,363.755,363.94,363.74,363.8299,71597,61612.2
1692720360,363.84,363.85,363.69,363.75,63920,62808
1692720420,363.765,363.91,363.71,363.741,25038,62473.75
1692720480,363.7472,363.87,363.7472,363.845,30300,61850.4
1692720540,363.85,363.87,363.53,363.6399,82039,63114.15
1692720600,363.635,363.65,363.455,363.5,73023,64853.15
1692720660,363.5,363.63,363.42,363.4606,88222,65227.15
1692720720,363.48,363.54,363.44,363.52,45095,62000.15
1692720780,363.53,363.53,363.07,363.149,119237,63739.15
1692720840,363.16,363.16,362.92,362.97,131102,64529.55
1692720900,362.97,363.0999,362.94,363.0001,100795,66476.25
1692720960,363.01,363.015,362.7039,362.8,131003,71216.6
1692721020,362.805,363.07,362.77,363.0392,156517,76197
1692721080,363.04,363.09,362.95,363.08,92440,77438.6
1692721140,363.07,363.11,362.97,363.03,58481,78200.3
1692721200,363.035,363.12,362.9,362.9007,66705,77622.9
1692721260,362.91,363.05,362.91,363.01,44300,75913.75
1692721320,363.01,363.04,362.9326,363.04,39696,76212.6
1692721380,363.02,363.05,362.93,363.02,25180,74858.8
1692721440,363.02,363.129,362.99,363.11,82700,76369.5
1692721500,363.11,363.11,362.89,362.95,39793,74779.3
1692721560,362.96,363,362.9,362.9101,54460,74306.3
1692721620,362.91,363.189,362.9,363.189,92881,77698.45
1692721680,363.18,363.47,363.1495,363.4561,168763,84621.6
1692721740,363.43,363.518,363.36,363.415,88019,84920.6
1692721800,363.415,363.64,363.405,363.57,63441,84441.5
1692721860,363.5501,363.565,363.4198,363.47,56693,82865.05
1692721920,363.49,363.55,363.45,363.47,23481,81784.35
1692721980,363.47,363.49,363.19,363.19,108264,81235.7
1692722040,363.19,363.3001,363.15,363.22,35710,76466.1
1692722100,363.2107,363.39,363.15,363.3107,32862,73069.45
1692722160,363.3,363.6688,363.3,363.635,61656,69602.1
1692722220,363.64,363.85,363.62,363.83,113272,67439.85
1692722280,363.835,363.86,363.75,363.785,67711,66203.4
1692722340,363.785,363.895,363.75,363.89,65405,66549.6
1692722400,363.885,363.935,363.85,363.9,97835,68106.1
1692722460,363.91,364.09,363.89,364.03,86680,70225.1
1692722520,364.04,364.07,363.905,363.99,81541,72317.35
1692722580,363.98,364.04,363.95,364.01,64577,74287.2
1692722640,364.0001,364.0303,363.95,363.9725,33783,71841.35
1692722700,363.98,364.08,363.95,364.079,22801,70991.75
1692722760,364.088,364.13,363.98,364.0301,39726,70255.05
1692722820,364.03,364.12,363.9922,364.0101,42134,67717.7
1692722880,364.01,364.085,363.885,363.89,55073,62033.2
1692722940,363.88,363.94,363.84,363.93,45328,59898.65
1692723000,363.92,363.98,363.89,363.93,37765,58614.85
1692723060,363.9399,364.21,363.9399,364.175,107585,61159.45
1692723120,364.18,364.2546,364.1001,364.2546,45761,62273.45
1692723180,364.24,364.245,364.15,364.2,43340,59027.25
1692723240,364.2,364.2,364.08,364.18,45846,59534.05
1692723300,364.15,364.16,364.07,364.1465,27343,59258.1
1692723360,364.15,364.2099,364.0956,364.15,31818,57766.2
1692723420,364.145,364.16,364.04,364.1105,35863,53895.75
1692723480,364.13,364.1667,363.96,363.96,49227,52971.55
1692723540,363.97,364.03,363.59,363.67,173176,58360.1
1692723600,363.67,363.86,363.59,363.77,86166,57776.65
1692723660,363.78,363.78,363,363.1,214412,64163.25
1692723720,363.09,363.44,363.02,363.435,117407,65956.55
1692723780,363.45,363.45,363.265,363.34,39071,64681.25
1692723840,363.35,363.37,363.11,363.13,47010,65342.6
1692723900,363.12,363.26,362.9608,362.973,90915,68748.3
1692723960,363,363.1863,362.96,363.13,52401,69382.05
1692724020,363.11,363.24,363.08,363.23,59250,70237.85
1692724080,363.23,363.47,363.2,363.39,76995,71333.95
1692724140,363.38,363.53,363.3,363.42,76790,72907.05
1692724200,363.43,363.6099,363.21,363.21,192955,80666.55
1692724260,363.2,363.33,363.13,363.301,66385,78606.55
1692724320,363.29,363.3981,363.1601,363.35,32418,77939.4
1692724380,363.3699,363.41,363.18,363.19,19393,76742.05
1692724440,363.18,363.23,363.055,363.1,42419,76570.7
1692724500,363.09,363.095,362.75,362.87,132379,81822.5
1692724560,362.87,363.02,362.76,363.01,74416,83952.4
1692724620,363,363.07,362.832,362.89,75074,85912.95
1692724680,362.89,363.0499,362.88,362.98,37418,85322.5
1692724740,362.96,363.18,362.91,363.02,65495,79938.45
1692724800,363.01,363.2599,363.0045,363.17,50380,78149.15
1692724860,363.165,363.26,363.03,363.03,44533,69655.2
1692724920,363.05,363.05,362.86,363.03,26211,65095.4
1692724980,363,363.1001,362.949,363.1001,24950,64389.35
1692725040,363.09,363.15,363.0008,363.0475,28798,63478.75
1692725100,363.04,363.12,362.98,363.05,24892,60177.6
1692725160,363.011,363.2,362.99,363.19,40412,59578.15
1692725220,363.17,363.33,363.155,363.27,59549,59593.1
1692725280,363.27,363.35,363.23,363.3047,51243,58305.5
1692725340,363.31,363.43,363.29,363.37,50495,56990.75
1692725400,363.41,363.435,363.22,363.23,51151,49900.55
1692725460,363.25,363.45,363.2401,363.425,45696,48866.1
1692725520,363.43,363.435,363.24,363.2403,39747,49232.55
1692725580,363.235,363.38,363.21,363.33,31573,49841.55
1692725640,363.32,363.45,363.2401,363.45,46711,50056.15
1692725700,363.4401,363.51,363.29,363.32,70094,46941.9
1692725760,363.28,363.48,363.23,363.41,60124,46227.3
